Date,QAW,QGF,QVF,QGFLong,Shortflat,LongOpt,QGF+Derivatives
10/15/2014,425.0893283,186.3532045,265.9100391,100.3299123,38.25184095,121.0808414,161.7584944
10/16/2014,424.2787221,184.8656963,259.9649581,99.18481555,39.73605426,121.2117248,161.2399732
10/17/2014,422.1752794,184.06843,259.4032603,98.38114671,38.91534402,121.1735516,159.2219412
10/18/2014,422.1752794,184.06843,259.4032603,98.38114671,38.91534402,121.1735516,159.2219412
10/19/2014,422.1752794,184.06843,259.4032603,98.38114671,38.91534402,121.1735516,159.2219412
10/20/2014,423.3477598,183.9961592,261.1798422,99.24522203,38.17676746,121.9888388,160.2317927
10/21/2014,424.4630589,184.5689882,263.4384518,100.5111318,38.17676746,121.8536417,161.2716598
10/22/2014,428.5648748,186.2620929,267.0180053,101.5038991,38.17676746,121.8234334,162.333055
10/23/2014,431.0439702,186.568967,269.1132933,102.1421068,38.17676746,121.8326473,163.1635283
10/24/2014,431.0439702,186.568967,269.1132933,102.1421068,38.17676746,121.8326473,163.1635283
10/25/2014,431.0439702,186.568967,269.1132933,102.1421068,38.17676746,121.8326473,163.1635283
10/26/2014,431.0439702,186.568967,269.1132933,102.1421068,38.17676746,121.8326473,163.1635283
10/27/2014,427.5427708,188.9972833,267.7057648,103.0324458,38.17676746,121.4354621,163.5205108
10/28/2014,428.7531089,189.8611536,268.669843,103.3765001,38.17676746,121.7049923,164.4249354
10/29/2014,430.7695638,191.9773195,271.5559957,104.2957291,38.17676746,121.6522431,165.1624341
10/30/2014,431.5725988,191.9081317,276.3346584,104.5163441,38.17676746,121.7937148,165.7854455
10/31/2014,433.7411339,193.7290007,281.3763118,105.3173866,38.17676746,121.7881135,166.4664172
11/1/2014,433.7411339,193.7290007,281.3763118,105.3173866,38.17676746,121.7881135,166.4664172
11/2/2014,433.7411339,193.7290007,281.3763118,105.3173866,38.17676746,121.7881135,166.4664172
11/3/2014,434.19269,195.8020788,284.9286464,106.2024728,38.17676746,121.8781619,167.4228841
11/4/2014,434.19269,195.8020788,284.9286464,106.2024728,38.17676746,121.8781619,167.4228841
11/5/2014,434.5025685,196.3193193,286.3941823,106.6620874,38.17676746,121.8484817,167.980959
11/6/2014,434.5025685,196.3193193,286.3941823,106.6620874,38.17676746,121.8484817,167.980959
11/7/2014,434.8424676,198.7578732,287.4188997,107.5366681,38.17676746,121.8195225,168.7336358
11/8/2014,434.8424676,198.7578732,287.4188997,107.5366681,38.17676746,121.8195225,168.7336358
11/9/2014,434.8424676,198.7578732,287.4188997,107.5366681,38.17676746,121.8195225,168.7336358
11/10/2014,438.504881,199.3468976,289.3277511,108.4611499,38.17676746,121.8195225,169.6254025
11/11/2014,438.6255939,200.5811326,291.6771203,108.7579296,38.17676746,121.8195225,170.134176
11/12/2014,441.5548218,201.4035454,294.3204762,109.5931149,38.17676746,121.8195225,170.8651369
11/13/2014,441.1199617,201.5531864,294.4590122,109.9870702,38.17676746,121.734442,171.2617402
11/14/2014,442.6929289,200.4008764,295.9709284,109.9660592,38.17676746,121.7190496,171.406693
11/15/2014,442.6929289,200.4008764,295.9709284,109.9660592,38.17676746,121.7190496,171.406693
11/16/2014,442.6929289,200.4008764,295.9709284,109.9660592,38.17676746,121.7190496,171.406693
11/17/2014,446.9980668,201.1662339,299.1472022,110.4177947,38.17676746,121.6396371,171.6508193
11/18/2014,448.2575729,202.8923201,301.5605467,111.1269142,38.17676746,121.6396371,172.2415927
11/19/2014,446.246181,204.739097,298.7753344,112.0408905,38.17676746,121.6396371,173.0479912
11/20/2014,446.0968969,204.9772179,298.2753932,112.3271647,38.17676746,121.6396371,173.5175089
11/21/2014,444.6351915,203.9764679,296.5267748,112.392824,38.17676746,122.7106194,175.2524991
11/22/2014,444.6351915,203.9764679,296.5267748,112.392824,38.17676746,122.7106194,175.2524991
11/23/2014,444.6351915,203.9764679,296.5267748,112.392824,38.17676746,122.7106194,175.2524991
11/24/2014,444.9353597,203.613709,296.7585868,112.2063518,38.17676746,123.1865821,175.882506
11/25/2014,442.9966493,200.7864159,292.6238644,111.5628914,38.17676746,123.0358481,175.223735
11/26/2014,445.1737805,202.6142629,293.3447241,111.8255283,38.17676746,122.9686197,175.1469818
11/27/2014,445.6938233,204.2977693,294.6806831,112.0934179,38.17676746,123.0260477,175.4127053
11/28/2014,448.4531102,204.4524199,295.6930701,112.3429229,38.17676746,123.0260477,175.6421662
11/29/2014,448.4531102,204.4524199,295.6930701,112.3429229,38.17676746,123.0260477,175.6421662
11/30/2014,448.4531102,204.4524199,295.6930701,112.3429229,38.17676746,123.0260477,175.6421662
12/1/2014,446.6124454,203.7317312,294.768629,112.542527,38.17676746,123.0260477,175.85442
12/2/2014,449.3919864,206.3438897,296.4050639,113.6403491,38.17676746,123.0260477,176.6539417
12/3/2014,455.0304625,210.0072378,300.1579753,115.0874783,38.17676746,123.0260477,177.8865307
12/4/2014,456.1011159,210.4726625,301.4695357,116.0224656,38.17676746,123.0260477,178.9308018
12/5/2014,454.5258035,209.5559864,301.3118329,116.0014546,38.17676746,123.0260477,179.2825632
12/6/2014,454.5258035,209.5559864,301.3118329,116.0014546,38.17676746,123.0260477,179.2825632
12/7/2014,454.5258035,209.5559864,301.3118329,116.0014546,38.17676746,123.0260477,179.2825632
12/8/2014,450.6049221,207.5310655,297.5726878,114.9876763,38.06036459,123.0260477,178.6760376
12/9/2014,446.8854569,203.8479908,292.962691,113.582569,39.0563651,123.0260477,178.1821852
12/10/2014,450.2742302,206.189168,295.6440246,113.703382,38.55154569,123.0260477,177.2339871
12/11/2014,447.960415,206.0734724,293.3890149,113.4748879,39.46033322,122.657236,177.0143168
12/12/2014,447.9090212,206.9839675,291.3933727,113.3251849,41.02592169,122.4655418,177.09815
12/13/2014,447.9090212,206.9839675,291.3933727,113.3251849,41.02592169,122.4655418,177.09815
12/14/2014,447.9090212,206.9839675,291.3933727,113.3251849,41.02592169,122.4655418,177.09815
12/15/2014,445.562447,207.7079664,290.3765177,113.4801406,42.02090825,122.4097087,176.9122084
12/16/2014,442.8727769,205.7251126,285.3023608,111.2766172,44.56995149,122.9455599,176.9942874
12/17/2014,442.5888902,205.1604128,283.9858749,109.6088731,44.56995149,122.6507309,173.9005201
12/18/2014,445.6431336,207.1874292,289.2146267,110.5569922,42.61568958,121.8491643,171.5282646
12/19/2014,444.4440964,207.3451448,290.7962972,112.4479777,43.37093974,121.7753154,173.5400341
12/20/2014,444.4440964,207.3451448,290.7962972,112.4479777,43.37093974,121.7753154,173.5400341
12/21/2014,444.4440964,207.3451448,290.7962972,112.4479777,43.37093974,121.7753154,173.5400341
12/22/2014,445.1628363,208.630063,288.0914662,113.6482282,41.85162041,122.1960884,174.5480262
12/23/2014,443.3142934,210.132934,285.7654274,114.5648309,41.85162041,121.8335889,175.5203693
12/24/2014,443.4070387,210.074177,287.1030263,114.0474363,41.72652424,121.1581108,174.6665524
12/25/2014,443.4070387,210.074177,287.1030263,114.0474363,41.72652424,121.1581108,174.6665524
12/26/2014,445.7626138,211.0141677,289.7494012,114.0132935,40.93503942,121.1581108,174.34402
12/27/2014,445.7626138,211.0141677,289.7494012,114.0132935,40.93503942,121.1581108,174.34402
12/28/2014,445.7626138,211.0141677,289.7494012,114.0132935,40.93503942,121.1581108,174.34402
12/29/2014,450.0500054,210.6739976,292.8131897,114.1813811,40.93503942,121.1581108,174.7458705
12/30/2014,450.0738191,211.3743686,295.019339,115.1006101,40.93503942,121.1581108,175.4816313
12/31/2014,453.6488239,213.2422663,300.2095866,116.0145864,40.93503942,121.1581108,176.329206
1/1/2015,454.0231036,214.8640517,301.1175864,116.9049255,40.93503942,121.1581108,176.9009397
1/2/2015,456.6071002,218.1589915,306.5241546,117.9292093,40.93503942,121.1754349,177.7823345
1/3/2015,456.6071002,218.1589915,306.5241546,117.9292093,40.93503942,121.1754349,177.7823345
1/4/2015,456.6071002,218.1589915,306.5241546,117.9292093,40.93503942,121.1754349,177.7823345
1/5/2015,457.7154137,219.2097955,307.4507583,118.3468019,40.93503942,121.1282008,178.2793812
1/6/2015,453.0240609,215.9480219,296.048121,117.2910017,40.81086842,121.5206487,178.3157693
1/7/2015,454.7031024,217.8290248,296.8056871,116.8340135,41.67918477,121.5546527,178.4136218
1/8/2015,455.4624632,219.1708869,302.2087547,117.8215281,39.85233739,121.5546527,177.642232
1/9/2015,454.296172,219.0919941,301.1158523,118.454483,40.78533525,121.4533527,179.097225
1/10/2015,454.296172,219.0919941,301.1158523,118.454483,40.78533525,121.4533527,179.097225
1/11/2015,454.296172,219.0919941,301.1158523,118.454483,40.78533525,121.4533527,179.097225
1/12/2015,457.3682062,219.9942042,305.5438294,119.2528991,40.78533525,121.4714646,179.6857469
1/13/2015,460.0631104,219.5563715,305.6534852,119.7098873,40.78533525,121.4221167,180.1008252
1/14/2015,460.317897,220.8270725,304.6147762,120.3139521,40.78533525,121.4483472,180.6950181
1/15/2015,463.1771504,222.0636651,310.3326479,120.925896,40.78533525,121.2081029,180.92091
1/16/2015,469.4281411,222.0991139,313.1768282,121.2358075,40.78533525,121.235976,181.3625188
1/17/2015,469.4281411,222.0991139,313.1768282,121.2358075,40.78533525,121.235976,181.3625188
1/18/2015,469.4281411,222.0991139,313.1768282,121.2358075,40.78533525,121.235976,181.3625188
1/19/2015,471.1688073,222.6204585,314.3247182,122.0237181,40.78533525,121.235976,182.0011336
1/20/2015,473.7504041,222.7879369,317.8279195,122.4097943,40.78533525,121.318367,182.5920879
1/21/2015,474.9141314,221.4820503,318.6495947,122.0000808,40.78533525,121.5300364,182.8157529
1/22/2015,474.050518,223.3115793,320.4083106,122.7013213,40.78533525,121.5300364,183.2263151
1/23/2015,474.9747178,222.2655392,319.6370129,122.5988929,40.78533525,121.3230942,182.9933121
1/24/2015,474.9747178,222.2655392,319.6370129,122.5988929,40.78533525,121.3230942,182.9933121
1/25/2015,474.9747178,222.2655392,319.6370129,122.5988929,40.78533525,121.3230942,182.9933121
1/26/2015,474.9747178,222.2655392,319.6370129,122.5988929,40.78533525,121.3230942,182.9933121
1/27/2015,476.3960914,223.9549961,323.6791699,123.5653966,40.78533525,123.250583,186.5378205
1/28/2015,480.0814787,225.689907,327.3431538,124.957372,40.78533525,121.7504201,185.3834022
1/29/2015,477.9356096,224.1895664,327.4507662,124.8549436,40.78533525,121.5808447,185.4466823
1/30/2015,478.1476123,222.0160569,327.3184127,124.6001859,40.78533525,121.9062948,185.8954337
1/31/2015,478.1476123,222.0160569,327.3184127,124.6001859,40.78533525,121.9062948,185.8954337
2/1/2015,478.1476123,222.0160569,327.3184127,124.6001859,40.78533525,121.9062948,185.8954337
2/2/2015,477.2473444,224.9747547,329.3026944,125.2173825,40.78533525,122.0769755,186.5279726
2/3/2015,477.827581,224.5863015,328.2141376,125.348701,40.66652295,122.1878061,186.8439654
2/4/2015,475.3520232,222.7134967,326.2705714,124.0355166,39.59309189,122.14332,185.4619613
2/5/2015,473.3997287,220.8374846,321.4269909,122.8378924,42.487902,122.14332,186.5097734
2/6/2015,471.0633186,218.0985887,315.4751053,121.5509718,43.42990672,122.14332,184.9052333
2/7/2015,471.0633186,218.0985887,315.4751053,121.5509718,43.42990672,122.14332,184.9052333
2/8/2015,471.0633186,218.0985887,315.4751053,121.5509718,43.42990672,122.14332,184.9052333
2/9/2015,463.6188383,217.1443901,307.3915552,120.805083,45.20639304,122.14332,184.2884856
2/10/2015,464.9823377,215.8486118,309.4513832,119.7624146,45.86339024,122.0087278,182.6055023
2/11/2015,468.8393127,217.7826822,316.1365712,121.3224777,44.76850825,122.1872296,182.4913587
2/12/2015,470.1105587,220.5192615,320.0634313,123.497111,44.20419932,121.6001281,183.1205479
2/13/2015,473.2838012,223.3951944,323.2472704,125.6769971,44.20419932,121.5450444,185.2175372
2/14/2015,473.2838012,223.3951944,323.2472704,125.6769971,44.20419932,121.5450444,185.2175372
2/15/2015,473.2838012,223.3951944,323.2472704,125.6769971,44.20419932,121.5450444,185.2175372
2/16/2015,473.5955843,224.3014845,322.6364826,126.4649077,44.20419932,121.7073275,186.7211822
2/17/2015,473.5955843,224.3014845,322.6364826,126.4649077,44.20419932,121.7073275,186.7211822
2/18/2015,475.093744,224.4480006,326.5179305,126.4754131,44.20419932,121.5412296,186.9132399
2/19/2015,474.6049672,222.3596268,326.2441386,126.6618853,44.20419932,121.2421929,186.7261419
2/20/2015,473.7870507,221.3973173,325.0007311,125.8871065,44.20419932,121.0033706,185.9706151
2/21/2015,473.7870507,221.3973173,325.0007311,125.8871065,44.20419932,121.0033706,185.9706151
2/22/2015,473.7870507,221.3973173,325.0007311,125.8871065,44.20419932,121.0033706,185.9706151
2/23/2015,469.7673134,219.6865132,320.5459047,125.2515253,44.20419932,121.0423992,185.4989119
2/24/2015,467.1036089,219.525809,318.6629268,124.137945,44.07167154,120.8605054,184.2701578
2/25/2015,467.5082307,218.3798814,320.4755613,124.017132,44.06107993,121.3051937,184.6031525
2/26/2015,464.6561947,216.8000574,315.26053,123.0532547,44.7600699,121.6124366,184.7081149
2/27/2015,469.0316778,218.9002782,322.4768957,123.5207483,41.82704859,121.6275884,183.056836
2/28/2015,470.1249398,220.3541117,322.6057387,124.957372,41.82704859,121.83112,185.1662607
3/1/2015,470.1249398,220.3541117,322.6057387,124.957372,41.82704859,121.83112,185.1662607
3/2/2015,475.4747392,223.5077299,330.8991912,126.1733807,41.82704859,121.83112,186.5637022
3/3/2015,477.2644748,228.1594249,336.9269121,128.1851792,41.82704859,121.83112,188.3146887
3/4/2015,474.9024645,227.6348426,331.6529763,128.3112449,41.82704859,122.5175131,190.0671328
3/5/2015,478.2013834,231.7123441,335.6950757,129.6664512,41.82704859,122.5582612,191.2235496
3/6/2015,478.2013834,231.7123441,335.6950757,129.6664512,41.82704859,122.5582612,191.2235496
3/7/2015,478.2013834,231.7123441,335.6950757,129.6664512,41.82704859,122.5582612,191.2235496
3/8/2015,478.2013834,231.7123441,335.6950757,129.6664512,41.82704859,122.5582612,191.2235496
3/9/2015,473.4623429,230.2654628,328.8924515,130.0026264,41.70221244,122.6222813,191.8463793
3/10/2015,470.9195261,228.8298201,329.8566206,129.4694735,42.55440917,122.5868938,192.1912534
3/11/2015,469.7017549,228.4060508,328.2226769,129.5351327,42.50209675,122.5868938,191.8633077
3/12/2015,471.9623678,231.3073678,333.9207198,130.6066912,40.54641464,122.5868938,191.3661079
3/13/2015,468.5443944,228.8194487,330.619965,130.0682856,42.62039566,122.9853765,193.7589816
3/14/2015,468.5443944,228.8194487,330.619965,130.0682856,42.62039566,122.9853765,193.7589816
3/15/2015,468.5443944,228.8194487,330.619965,130.0682856,42.62039566,122.9853765,193.7589816
3/16/2015,467.8273752,230.051817,331.6689783,129.8424179,43.3632272,122.963575,193.4156434
3/17/2015,468.0722639,231.2047672,333.533647,130.2258677,43.23695718,122.963575,193.065238
3/18/2015,467.4001089,232.2001401,334.3292534,131.4944038,43.4419464,122.8586246,193.7531732
3/19/2015,468.8288252,233.500944,333.233698,131.8489636,44.54220898,123.6335764,195.9836583
3/20/2015,466.5605996,230.1744986,327.3141668,130.7852843,45.43397324,123.6329038,195.5467828
3/21/2015,466.5605996,230.1744986,327.3141668,130.7852843,45.43397324,123.6329038,195.5467828
3/22/2015,466.5605996,230.1744986,327.3141668,130.7852843,45.43397324,123.6329038,195.5467828
3/23/2015,467.6195477,229.207861,326.9803561,129.3828033,45.94690872,123.6378333,194.3102832
3/24/2015,467.0480176,228.7910103,325.6131721,129.0650127,46.47784919,123.4082925,193.3181028
3/25/2015,467.7155968,230.457664,325.3966017,129.359166,46.87084722,123.3081263,193.0517178
3/26/2015,475.5879983,233.9726266,328.0490516,129.0282436,47.23255498,128.2910914,200.5889469
3/27/2015,472.7637227,235.3729621,328.8462824,128.6027718,47.56271379,128.2910914,200.1957918
3/28/2015,472.7637227,235.3729621,328.8462824,128.6027718,47.56271379,128.2910914,200.1957918
3/29/2015,472.7637227,235.3729621,328.8462824,128.6027718,47.56271379,128.2910914,200.1957918
3/30/2015,475.638374,236.7753174,336.2881667,129.3959352,46.57536523,128.2910914,199.8977636
3/31/2015,475.0260181,238.0603987,338.5016741,130.4753727,46.56459138,128.2910914,201.0036241
4/1/2015,478.4581237,242.6151027,344.1872891,132.6158633,45.6381115,128.515213,202.654968
4/2/2015,478.4581237,242.6151027,344.1872891,132.6158633,45.6381115,128.515213,202.654968
4/3/2015,478.4581237,242.6151027,344.1872891,132.6158633,45.6381115,128.515213,202.654968
4/4/2015,478.4581237,242.6151027,344.1872891,132.6158633,45.6381115,128.515213,202.654968
4/5/2015,478.4581237,242.6151027,344.1872891,132.6158633,45.6381115,128.515213,202.654968
4/6/2015,485.8779813,245.3438262,347.8229519,133.9999596,45.6381115,128.3740204,204.2789908
4/7/2015,487.0498407,247.7677725,348.1566835,136.0669118,45.6381115,128.3740204,206.2623952
4/8/2015,489.8977825,251.8340239,353.938694,137.5271728,45.6381115,128.3740204,207.8966729
4/9/2015,488.1105825,251.5988962,354.218421,137.9894137,45.6381115,128.3959941,208.8007308
4/10/2015,489.586763,253.5713547,354.3604827,137.8423371,45.6381115,128.2754492,208.8144764
4/11/2015,489.586763,253.5713547,354.3604827,137.8423371,45.6381115,128.2754492,208.8144764
4/12/2015,489.586763,253.5713547,354.3604827,137.8423371,45.6381115,128.2754492,208.8144764
4/13/2015,489.6753693,254.6846286,353.2278842,137.8397107,45.6381115,128.2754492,208.8861481
4/14/2015,489.6753693,254.6846286,353.2278842,137.8397107,45.6381115,128.2754492,208.8861481
4/15/2015,485.5172525,255.7655805,348.5558528,138.5146875,45.6381115,128.2754492,209.3434793
4/16/2015,485.3895889,254.940803,344.7404159,137.7162714,45.6381115,128.2754492,208.9931223
4/17/2015,480.4559184,251.6197733,336.0012193,136.3741969,45.50435385,128.2172232,207.8408769
4/18/2015,480.4559184,251.6197733,336.0012193,136.3741969,45.50435385,128.2172232,207.8408769
4/19/2015,480.4559184,251.6197733,336.0012193,136.3741969,45.50435385,128.2172232,207.8408769
4/20/2015,478.7421078,247.2689271,332.5088464,132.7524344,47.29495195,128.0142497,205.8918132
4/21/2015,479.1305189,247.0198607,333.5611195,131.7439088,47.52231418,128.0377222,203.8313045
4/22/2015,475.5305952,245.1735839,330.1473091,130.7485151,47.54942434,127.495395,201.4799163
4/23/2015,475.7087593,246.4770923,330.8819435,130.4386036,47.8260006,127.264596,200.5250278
4/24/2015,473.2291099,242.0681098,321.8714913,128.5423653,49.57559981,127.423929,200.096894
4/25/2015,473.2291099,242.0681098,321.8714913,128.5423653,49.57559981,127.423929,200.096894
4/26/2015,473.2291099,242.0681098,321.8714913,128.5423653,49.57559981,127.423929,200.096894
4/27/2015,469.3682009,238.9835554,315.4147648,125.4353711,51.76938883,127.1973383,197.6624267
4/28/2015,471.4145347,239.7241299,319.0321137,125.0125258,51.26188225,127.8135721,196.296159
4/29/2015,475.9499439,242.2868989,325.1450788,126.0709524,51.53425616,127.4934257,196.0524238
4/30/2015,478.1013053,243.9034742,328.3405735,126.0604469,51.94632232,127.2719459,195.8560951
5/1/2015,478.1013053,243.9034742,328.3405735,126.0604469,51.94632232,127.2719459,195.8560951
5/2/2015,478.1013053,243.9034742,328.3405735,126.0604469,51.94632232,127.2719459,195.8560951
5/3/2015,478.1013053,243.9034742,328.3405735,126.0604469,51.94632232,127.2719459,195.8560951
5/4/2015,482.1211703,248.7247084,337.3704009,127.9225423,49.43387122,127.2719459,195.7753409
5/5/2015,482.1208419,250.9852487,338.6071475,129.4694735,49.43387122,127.2719459,197.9166482
5/6/2015,480.5791851,250.2370044,331.7552565,128.2429593,49.28563549,127.7999476,198.6177054
5/7/2015,478.6024912,247.3868659,322.7858953,125.7873045,51.15043808,127.9437729,198.1853959
5/8/2015,479.2324541,245.1602285,327.066501,124.8680755,50.30095364,127.5536209,195.419987
5/9/2015,479.2324541,245.1602285,327.066501,124.8680755,50.30095364,127.5536209,195.419987
5/10/2015,479.2324541,245.1602285,327.066501,124.8680755,50.30095364,127.5536209,195.419987
5/11/2015,480.4687982,247.0696296,331.1180447,127.3394885,48.64462193,127.5547162,195.9109157
5/12/2015,482.1330101,249.2183977,329.5727413,127.6677846,48.50268416,127.5041385,196.9377305
5/13/2015,482.2301469,249.8767457,330.6754433,128.2744757,46.59384539,127.044529,196.1316284
5/14/2015,487.6154097,250.99783,335.0830549,129.1516829,46.59384539,126.88092,197.362249
5/15/2015,487.6325644,251.2422783,335.3816333,129.750495,46.59384539,126.8884812,198.2806471
5/16/2015,487.6325644,251.2422783,335.3816333,129.750495,46.59384539,126.8884812,198.2806471
5/17/2015,487.6325644,251.2422783,335.3816333,129.750495,46.59384539,126.8884812,198.2806471
5/18/2015,489.5673466,251.7594834,336.2273377,131.3079316,46.59384539,126.8884812,199.6060256
5/19/2015,488.0140027,253.3942455,335.759011,132.3584791,46.59384539,126.8884812,200.7470428
5/20/2015,487.5660143,253.5357945,337.0555078,132.2823144,46.59384539,126.8884812,201.0974429
5/21/2015,488.647079,252.6249916,336.8309827,132.150996,46.59384539,126.8884812,201.1356592
5/22/2015,488.6925409,253.251765,338.4701523,132.0853368,46.59384539,126.8884812,201.1068084
5/23/2015,488.6925409,253.251765,338.4701523,132.0853368,46.59384539,126.8884812,201.1068084
5/24/2015,488.6925409,253.251765,338.4701523,132.0853368,46.59384539,126.8884812,201.1068084
5/25/2015,487.6586724,252.3808436,337.7056563,132.1352378,46.59384539,126.8884812,201.1288084
5/26/2015,487.1357143,251.3897994,336.7330445,131.7964362,46.59384539,126.5064963,200.3131323
5/27/2015,487.3598742,249.8067298,336.6769505,130.9980201,46.45395624,127.4811848,201.1970466
5/28/2015,485.2781753,251.8215225,334.6112588,131.6651178,46.57220528,127.7725926,201.9937173
5/29/2015,489.1709132,257.4983363,341.3505596,133.0754778,45.78679692,127.7725926,202.5462233
5/30/2015,489.1709132,257.4983363,341.3505596,133.0754778,45.78679692,127.7725926,202.5462233
5/31/2015,489.1709132,257.4983363,341.3505596,133.0754778,45.78679692,127.7725926,202.5462233
6/1/2015,489.6251238,257.8319989,341.6862388,134.1260253,45.78679692,127.7725926,203.8355956
6/2/2015,483.7385961,252.1538278,330.5458184,132.0223039,45.64772488,127.7725926,202.8556605
6/3/2015,482.4400587,249.0445585,326.3898741,129.9395935,52.76526462,127.5930723,204.8288588
6/4/2015,482.6948807,249.6972406,326.3347493,129.4563417,52.31206374,127.6260093,201.2718164
6/5/2015,482.2565748,252.0734224,328.1347091,129.4931108,53.21585553,127.6260093,200.6735171
6/6/2015,482.2565748,252.0734224,328.1347091,129.4931108,53.21585553,127.6260093,200.6735171
6/7/2015,482.2565748,252.0734224,328.1347091,129.4931108,53.21585553,127.6260093,200.6735171
6/8/2015,480.6809019,248.1124753,324.2740372,127.8096085,54.18651094,127.6260093,199.3896297
6/9/2015,479.15652,247.9204813,320.6417138,126.9744232,54.7791759,127.6260093,198.2123603
6/10/2015,480.361929,247.4396288,323.6264583,127.079478,53.96910122,127.6260093,197.2430198
6/11/2015,478.0738132,246.1655602,321.9185314,126.3414683,56.54505296,128.2372568,198.8767143
6/12/2015,477.5054996,244.7235938,318.9076104,125.0309103,57.03727996,128.1931066,197.2384291
6/13/2015,477.5054996,244.7235938,318.9076104,125.0309103,57.03727996,128.1931066,197.2384291
6/14/2015,477.5054996,244.7235938,318.9076104,125.0309103,57.03727996,128.1931066,197.2384291
6/15/2015,476.4703634,244.5575303,319.7279882,125.206877,55.4415372,128.1084196,195.7874917
6/16/2015,475.9202256,243.6289495,320.3244336,125.7137662,56.00440507,128.361818,196.9673145
6/17/2015,479.7507684,245.9763492,326.1502271,126.7958301,55.82756106,128.3737898,197.6599432
6/18/2015,482.410172,247.0221199,328.6292245,129.0151117,55.82756106,128.2184147,199.1981518
6/19/2015,482.9028163,248.8317455,332.2637363,130.0971756,55.82756106,128.2184147,200.5287675
6/20/2015,482.9028163,248.8317455,332.2637363,130.0971756,55.82756106,128.2184147,200.5287675
6/21/2015,482.9028163,248.8317455,332.2637363,130.0971756,55.82756106,128.2184147,200.5287675
6/22/2015,486.1822897,251.0210085,338.6828913,130.990141,55.82756106,129.4789866,203.5495752
6/23/2015,486.1191123,251.2989998,339.7987873,131.4445028,55.82756106,128.6120933,202.8567561
6/24/2015,483.8915755,251.9661539,336.1370214,131.4392501,55.82756106,128.0571793,202.211006
6/25/2015,485.7584311,251.0751278,339.1169148,131.481272,55.82756106,127.8467974,201.9861087
6/26/2015,486.8569882,251.0209083,344.493283,131.531173,55.82756106,127.8467974,202.0560035
6/27/2015,486.8569882,251.0209083,344.493283,131.531173,55.82756106,127.8467974,202.0560035
6/28/2015,486.8569882,251.0209083,344.493283,131.531173,55.82756106,127.8467974,202.0560035
6/29/2015,483.9002371,247.2522085,338.1168716,130.7012405,55.82756106,127.8687233,201.5763621
6/30/2015,487.0430045,251.093552,343.4809707,131.460261,55.82756106,127.941294,202.0046352
7/1/2015,489.8185097,252.6640148,349.9063284,133.0754778,55.82756106,127.9101348,203.1148684
7/2/2015,490.0991916,254.8164546,353.8149354,133.6375207,55.82756106,127.9241244,203.9063422
7/3/2015,489.9135903,255.9969025,352.6153134,133.8765203,55.82756106,127.9241244,204.3299981
7/4/2015,489.9135903,255.9969025,352.6153134,133.8765203,55.82756106,127.9241244,204.3299981
7/5/2015,489.9135903,255.9969025,352.6153134,133.8765203,55.82756106,127.9241244,204.3299981
7/6/2015,491.7457439,260.6840013,356.0845029,135.092529,55.82756106,128.0499347,205.4642421
7/7/2015,493.5135772,262.9234732,357.0316947,135.833165,55.82756106,128.0402303,206.2527303
7/8/2015,488.0260736,261.4132209,348.4760264,135.8515496,55.66230085,128.0402303,206.4711569
7/9/2015,486.5199905,259.7934515,346.8676689,134.9874742,55.01329952,128.0402303,205.7720227
7/10/2015,485.2446191,259.101534,347.7740913,134.4122995,54.73543548,128.0402303,205.3243316
7/11/2015,485.2446191,259.101534,347.7740913,134.4122995,54.73543548,128.0402303,205.3243316
7/12/2015,485.2446191,259.101534,347.7740913,134.4122995,54.73543548,128.0402303,205.3243316
7/13/2015,487.3542095,262.6739659,353.5275741,135.1739464,53.87494597,128.0402303,205.3909994
7/14/2015,487.9098605,263.7188119,353.0886856,136.353186,53.87494597,128.0402303,206.5691601
7/15/2015,489.5995939,264.1996147,355.9446033,136.673603,53.87494597,128.0402303,207.1872352
7/16/2015,491.6704474,266.3238087,362.5767402,137.3275688,53.87494597,128.0639627,207.8614882
7/17/2015,492.6314341,268.8641047,364.4157245,138.4437755,53.87494597,128.0702272,208.8092393
7/18/2015,492.6314341,268.8641047,364.4157245,138.4437755,53.87494597,128.0702272,208.8092393
7/19/2015,492.6314341,268.8641047,364.4157245,138.4437755,53.87494597,128.0702272,208.8092393
7/20/2015,492.4387145,270.087466,367.1865627,138.8797527,53.87494597,128.0702272,209.4159032
7/21/2015,488.2086121,265.1219894,359.7575702,137.7556669,53.87494597,128.5776766,209.7407433
7/22/2015,487.7865746,265.5810001,365.4167667,137.1332175,53.87494597,129.3096895,210.3575173
7/23/2015,488.3148079,266.6017271,365.6845796,137.763546,53.87494597,129.1053224,210.229754
7/24/2015,486.1924168,266.7667818,362.6244285,137.6479858,53.71727419,129.0824163,210.1140697
7/25/2015,486.1924168,266.7667818,362.6244285,137.6479858,53.71727419,129.0824163,210.1140697
7/26/2015,486.1924168,266.7667818,362.6244285,137.6479858,53.71727419,129.0824163,210.1140697
7/27/2015,484.6599507,265.3821939,355.560072,136.8416906,55.98440344,129.6948737,211.7250481
7/28/2015,484.9181787,266.6562691,356.1076416,137.0465473,57.92899277,129.0852027,210.8882028
7/29/2015,485.6924074,268.8245058,359.8958265,137.8265789,57.79634856,129.1727814,210.6346875
